subject_code,subject_name,credits,outline_link,outline,level_id
IM5117,Thực tập chuyên đề kinh doanh 2 - Practical Business Project 2,3,https://grad.hcmut.edu.vn/gv/filedecuongmh/075163.pdf,"{'knowledge': 'Hiểu rõ chức năng hoạt động của doanh nghiệp hoặc môi trường kinh doanh cụ thể; nắm vững các nguyên lý vận hành của doanh nghiệp hoặc một lĩnh vực kinh doanh cụ thể để xác định và giải quyết các vấn đề quản lý.', 'skills': 'Phân tích dữ liệu thực tế và môi trường kinh doanh để xác định các vấn đề quản lý; viết dự án chuyên đề kinh doanh hoàn chỉnh bao gồm mục tiêu, nền tảng kiến thức, phương pháp và kết quả kỳ vọng; đề xuất giải pháp cho vấn đề quản lý; tự liên hệ và lên kế hoạch thực tập tại doanh nghiệp; thu thập và tìm hiểu dữ liệu thực tiễn; trình bày dự án trước hội đồng; thể hiện kỹ năng hợp tác và lãnh đạo.', 'attitude': 'Phát triển tinh thần chủ động, tự chịu trách nhiệm trong việc tìm kiếm cơ hội thực tập, thu thập dữ liệu và hoàn thành các yêu cầu khóa học; nâng cao ý thức hợp tác và khả năng lãnh đạo trong môi trường kinh doanh thực tiễn.', 'textbooks': ['Emerson, L. (2010). Writing Guidelines for Business Students. Cengage.', 'Polonsky, M. J., & Waller, D. S. (2011). Designing and Managing a Research Project: A Business Student′s Guide. Sage.', 'Wilson, J. (2010). Essentials for Business Research: A guide to doing your research project. Sage.'], 'brief_summary': 'Khóa học này cung cấp trải nghiệm thực tế và giáo dục chuyên sâu, giúp người học hiểu rõ chức năng và môi trường kinh doanh. Sinh viên sẽ học cách phân tích dữ liệu để xác định vấn đề quản lý và xây dựng một dự án chuyên đề hoàn chỉnh để đề xuất giải pháp.'}",CH
EE5207,Kiến trúc máy tính nâng cao - Advanced Computer Architecture,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045248&manganh=85202a1,,CH
EE5209,Phân tích và thiết kế mạch điện tử - Analysis and Design of Electronic Circuits,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045249&manganh=85202a1,,CH
EE5211,Mạch tích hợp siêu cao tần - Microwave IC,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045250&manganh=85202a1,"{'knowledge': 'Không có thông tin', 'skills': 'Không có thông tin', 'attitude': 'Không có thông tin', 'textbooks': 'Không có thông tin', 'brief_summary': 'Không có thông tin'}",CH
EE5213,Kiểm định thiết kế ASIC - ASIC Design Verification,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045251&manganh=85202a1,"{'knowledge': 'Không có thông tin', 'skills': 'Không có thông tin', 'attitude': 'Không có thông tin', 'textbooks': 'Không có thông tin', 'brief_summary': 'Không có thông tin'}",CH
EE5215,Thiết kế hệ thống trên chip nâng cao - Advanced System on Chip Design,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045252&manganh=85202a1,"{'knowledge': 'Không có thông tin', 'skills': 'Không có thông tin', 'attitude': 'Không có thông tin', 'textbooks': 'Không có thông tin', 'brief_summary': 'Môn học Thiết Kế Hệ Thống Trên Chip Nâng Cao (Advanced System On Chip Design) là một môn học sau đại học. Môn học này tập trung vào các khái niệm và kỹ thuật nâng cao liên quan đến thiết kế hệ thống tích hợp trên một chip.'}",CH
EE5217,"Sản xuất, kiểm tra và đóng gói - Fabrication, Testing & Packaging",3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045253&manganh=85202a1,"{'knowledge': 'Không có thông tin', 'skills': 'Không có thông tin', 'attitude': 'Không có thông tin', 'textbooks': 'Không có thông tin', 'brief_summary': 'Môn học sau đại học này có tên ""SẢN XUẤT, KIỂM TRA VÀ ĐÓNG GÓI"" (FABRICATION, TESTING & PACKAGING). Đây là môn học 3 tín chỉ, thuộc ngành Thiết Kế Vi Mạch, tập trung vào các khía cạnh cốt lõi của quy trình sản xuất, kiểm tra và đóng gói.'}",CH
EE5219,Số học máy tính - Computer Arithmetic,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045254&manganh=85202a1,,CH
EE5221,Kỹ thuật tổng hợp mạch - Logic Synthesis,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045255&manganh=85202a1,,CH
EE5223,Cấu trúc phần cứng cho giải thuật học máy - Hardware Architectures for Machine Learning,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045256&manganh=85202a1,"{'knowledge': 'Không có thông tin', 'skills': 'Không có thông tin', 'attitude': 'Không có thông tin', 'textbooks': 'Không có thông tin', 'brief_summary': 'Môn học này tập trung vào các kiến trúc phần cứng được thiết kế cho các giải thuật học máy. Sinh viên sẽ tìm hiểu về cách tối ưu hóa phần cứng để tăng cường hiệu suất của các mô hình học máy.'}",CH
EE5225,Xử lý tín hiệu số nâng cao - Advanced DSP,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045257&manganh=85202a1,,CH
EE5227,Thông tin số nâng cao - Advanced Communications,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045258&manganh=85202a1,"{'knowledge': 'Không có thông tin', 'skills': 'Không có thông tin', 'attitude': 'Không có thông tin', 'textbooks': 'Không có thông tin', 'brief_summary': 'Không có thông tin'}",CH
EE5229,Thiết kế vi mạch cao tần - Radio Frequency IC Design,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045259&manganh=85202a1,,CH
EE5231,Quy trình thiết kế vật lý vi mạch tích hợp - Physical VLSI Design,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045260&manganh=85202a1,,CH
EE5233,Thiết kế vi mạch hỗn hợp - Mixed-signal IC Design,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045261&manganh=85202a1,,CH
EE5235,Máy tính lượng tử và ứng dụng - Quantum Computing & Applications,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045262&manganh=85202a1,"{'knowledge': 'Không có thông tin', 'skills': 'Không có thông tin', 'attitude': 'Không có thông tin', 'textbooks': 'Không có thông tin', 'brief_summary': 'Môn học này giới thiệu về Máy tính lượng tử và các ứng dụng của nó. Sinh viên sẽ được tìm hiểu các khái niệm cơ bản và cách thức áp dụng điện toán lượng tử vào thực tiễn.'}",CH
EE5237,Thực tập 1 -,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045264&manganh=85202a1,,CH
EE5239,Thực tập 2 -,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=045265&manganh=85202a1,,CH
AS5013,Mô hình hóa toán học trong hóa học - Mathematical modelling in chemistry,2,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=125118&manganh=8460112,"{'knowledge': 'Sinh viên sẽ nắm vững các lý thuyết và nguyên lý cơ bản về mô hình hóa và mô phỏng trong kỹ thuật hóa học. Kiến thức bao gồm việc thiết lập các phương trình bảo toàn (vật chất, năng lượng, động lượng), định luật cân bằng pha, phương trình trạng thái, động học truyền vận và phản ứng, điều kiện biên, điều kiện ban đầu và các tiêu chí tối ưu. Sinh viên cũng sẽ được học các phương pháp số để giải mô hình như giải phương trình phi tuyến, hệ tuyến tính, đạo hàm, tích phân, hồi quy, nội suy, phương trình vi phân thường và đạo hàm riêng, cùng với kiến thức sử dụng phần mềm Matlab và COMSOL Multiphysics để mô hình hóa các bài toán một, hai và ba chiều.', 'skills': 'Sinh viên sẽ phát triển kỹ năng sử dụng mô hình hóa và mô phỏng để hiểu, phân tích, đánh giá, cải tiến và tối ưu hóa các quá trình trong công nghệ hóa học. Kỹ năng bao gồm việc áp dụng các nguyên lý cơ bản để xây dựng mô hình đơn giản và phức tạp, thực hiện các tính toán bằng Matlab, và sử dụng thành thạo COMSOL Multiphysics để phác thảo mô hình, thiết lập phương trình, điều kiện, lựa chọn phương pháp giải và trình bày kết quả một cách hiệu quả. Sinh viên cũng sẽ có khả năng trình bày các mô hình toán học trong hóa học.', 'attitude': 'Không có thông tin', 'textbooks': ['J Ingham, I.J. Dunn, E. Heinzle, J.E. Prenosil, J.B. Snape. Chemical Engerring Dynamics: An Introduction to modelling and Computer Simulation, 3rd ed. Weinheim; New York: Wiley-VCH (2007)', 'Christo Boyadjiev. Theoretical Chemical Engineering – Modeling and Simulation, SpringerVerlag Berlin Heidelberg (2010)'], 'brief_summary': 'Môn học này hướng dẫn sinh viên sử dụng mô hình hóa và mô phỏng làm nền tảng để hiểu rõ và cải tiến các quá trình trong công nghệ hóa học. Sinh viên sẽ được trang bị các lý thuyết cơ bản về mô hình hóa, các phương pháp số để giải mô hình, và cách ứng dụng các phần mềm chuyên dụng như Matlab và COMSOL Multiphysics. Mục tiêu là giúp sinh viên có khả năng phân tích, đánh giá, cải tiến và tối ưu hóa các quá trình trong các mô hình phức tạp, rất hữu ích cho công tác nghiên cứu và phát triển công nghệ mới.'}",CH
AS5015,Thống kê và khoa học dữ liệu - Statistics and Data Science,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=125119&manganh=8460112,"{'knowledge': 'Môn học giới thiệu kiến thức chung về thống kê và khoa học dữ liệu, đặc biệt là các kỹ thuật thống kê ứng dụng trong khoa học và công nghiệp. Các khái niệm cốt lõi bao gồm thống kê cơ bản, đọc và mô tả dữ liệu, phân tích phương sai (ANOVA một nhân tố, hai nhân tố, kiểm định Kruskal-Wallis, Friedman), các mô hình hồi quy (tuyến tính bội, đa thức, đa biến, logistic), bootstrap, Phân tích Thành phần Chính (PCA), phân tích chùm và cây quyết định, cùng với các kỹ thuật rừng ngẫu nhiên.', 'skills': 'Sau khi hoàn thành môn học, sinh viên sẽ có khả năng minh họa việc lấy và làm sạch dữ liệu, tính toán phân tích phương sai (ANOVA), đánh giá các mô hình hồi quy, minh họa phương pháp bootstrap, Phân tích Thành phần Chính (PCA), phân tích chùm (clustering) và minh họa cây quyết định.', 'attitude': 'Không có thông tin', 'textbooks': ['Julian J. Faraway, Linear Models with R, 2009', 'Joel Grus, Data Science from Scratch: First Principles with Python, O’Reilly Media (2015)'], 'brief_summary': 'Môn học này cung cấp kiến thức tổng quan về thống kê và khoa học dữ liệu, tập trung vào các kỹ thuật thống kê ứng dụng trong khoa học và công nghiệp. Nội dung bao gồm các phương pháp từ việc thu thập và mô tả dữ liệu đến phân tích nâng cao như phân tích phương sai, hồi quy đa biến, bootstrap, PCA, phân tích chùm và cây quyết định.'}",CH
AS5017,Giải tích ngẫu nhiên - Stochastic Analysis,3,https://grad.hcmut.edu.vn/gv/front.php/capnhatdecuong/public/printdecuongcdio?option=tv&mamh=125120&manganh=8460112,"{'knowledge': 'Môn học trang bị kiến thức về lý thuyết xác suất, bao gồm không gian xác suất, biến ngẫu nhiên, quá trình ngẫu nhiên, kỳ vọng, phương sai, các định lý giới hạn, kỳ vọng có điều kiện, xích Markov và Martingale. Sinh viên sẽ nắm vững lý thuyết về chuyển động Brown (sự tồn tại và các tính chất), tích phân Itô, tích phân Stratonovich và công thức Itô (một chiều, nhiều chiều), định lý Martingale. Ngoài ra, môn học còn cung cấp kiến thức về phương trình vi phân ngẫu nhiên (định lý tồn tại và duy nhất nghiệm, phương trình tuyến tính ngẫu nhiên, nghiệm yếu và mạnh), các tính chất của quá trình khuếch tán Itô (tính Markov, hàm sinh, công thức Dynkin, Feyman-Kac, Girsanov), và các khái niệm cơ bản về bài toán lọc.', 'skills': 'Sinh viên sẽ phát triển các kỹ năng: trình bày các tính chất của chuyển động Brown, tính toán tích phân Itô, tính toán vi phân ngẫu nhiên. Đồng thời, sinh viên có khả năng giải thích sự tồn tại và duy nhất nghiệm của phương trình vi phân ngẫu nhiên (SDE), giải quyết bài toán lọc và giải thích các tính chất của quá trình khuếch tán Itô.', 'attitude': 'Không có thông tin', 'textbooks': ['Lawrence C. Evans, An Introduction to Stochastic Differential Equations, Lecture Notes, Department of Mathematics, UC Berkeley, Version 1.2', 'Feller, Introduction to probability I & II, Wiley, 1969'], 'brief_summary': 'Môn Giải tích Ngẫu nhiên giới thiệu lý thuyết và một số ứng dụng của giải tích ngẫu nhiên. Nội dung chính bao gồm lý thuyết xác suất, tích phân Itô, phương trình vi phân ngẫu nhiên, và các bài toán lọc. Môn học cũng tập trung vào định lý tồn tại và duy nhất nghiệm, tính chất Markov của nghiệm, định lý Girsanov, và quá trình khuếch tán Itô.'}",CH
